t             dt        Er         epsilon    n0         n1         n2         n3         n4         ElasLoss   R0         R1         R2         V1         V2         I1         Ic1         I2         Ic2         Q1         Q2         P0         
3.764206E-005 1E-008    82.6       14.2       4.95E+018  9.06E+017  9.26E+017  6.83E+017  1.53E+015  2.94E+006  5.31E+023  3.28E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.774206E-005 1E-008    82.6       14.2       4.95E+018  9.06E+017  9.26E+017  6.83E+017  1.53E+015  2.94E+006  5.31E+023  3.28E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.784206E-005 1E-008    82.6       14.2       4.95E+018  9.06E+017  9.26E+017  6.83E+017  1.53E+015  2.94E+006  5.31E+023  3.28E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.794206E-005 1E-008    82.6       14.2       4.95E+018  9.06E+017  9.26E+017  6.83E+017  1.53E+015  2.94E+006  5.31E+023  3.28E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.804206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.83E+017  1.53E+015  2.94E+006  5.31E+023  3.28E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.814206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.83E+017  1.54E+015  2.94E+006  5.31E+023  3.28E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.824206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.83E+017  1.54E+015  2.94E+006  5.31E+023  3.28E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.834206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.83E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.844206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.83E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.854206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.864206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.874206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.884206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.894206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.904206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.914206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.924206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.934206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.69E-012  30.6       
3.944206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
3.954206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
3.964206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
3.974206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
3.984206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
3.994206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.004206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.014206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.024206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.034206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.044206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.054206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.064206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.074206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.084206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.094206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.104206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.114206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.124206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.134206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.144206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.154206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.164206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.26E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.174206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.184206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.194206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.204206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.214206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.224206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.234206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.244206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.254206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.264206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.274206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.284206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.294206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.304206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.314206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.324206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.334206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.344206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.354206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.364206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.374206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.3E+021   -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.384206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.394206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.404206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.414206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.424206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.434206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.444206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.454206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.464206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.474206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.484206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.494206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.504206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.514206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.524206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.534206E-005 1E-008    82.6       14.2       4.96E+018  9.06E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.544206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.554206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.68E-012  30.6       
4.564206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.574206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.584206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.594206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.604206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.614206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.624206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.634206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.644206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.654206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.664206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.674206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.684206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.694206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.704206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.714206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.724206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.734206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.744206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.754206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.764206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.774206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.784206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.794206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.804206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.814206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.824206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.834206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
4.844206E-005 1E-008    82.6       14.2       4.96E+018  9.07E+017  9.27E+017  6.84E+017  1.54E+015  2.94E+006  5.31E+023  3.29E+020  3.31E+021  -300       0          0.102      0.102      -0.102     -0.102     -3.27E-009 2.67E-012  30.6       
